證券代碼	簡稱	年月日	日報酬率 %
COID	Name	MDATE	ROIA
1605   	華新         	20080311	   0.6849
2303   	聯電         	20080311	  -1.1331
2603   	長榮         	20080311	   1.7442
2809   	京城銀       	20080311	   1.7223
2890   	永豐金       	20080311	   1.9305
3037   	欣興         	20080311	  -0.1176
3231   	緯創         	20080311	  -1.9608
3481   	群創         	20080311	  -0.9081
1102   	亞泥         	20080312	  -0.7477
1434   	福懋         	20080312	   0.0000
1605   	華新         	20080312	   1.3605
2303   	聯電         	20080312	   1.7192
2603   	長榮         	20080312	   1.3333
2809   	京城銀       	20080312	  -0.1058
2890   	永豐金       	20080312	   3.0303
3037   	欣興         	20080312	   0.3534
3231   	緯創         	20080312	   2.7368
3481   	群創         	20080312	   1.6037
1102   	亞泥         	20080313	  -6.5913
1434   	福懋         	20080313	  -2.6688
1605   	華新         	20080313	  -4.6980
2303   	聯電         	20080313	  -1.6901
2603   	長榮         	20080313	  -1.5038
2809   	京城銀       	20080313	  -0.9534
2890   	永豐金       	20080313	  -2.9412
3037   	欣興         	20080313	  -0.1174
3231   	緯創         	20080313	  -3.9959
3481   	群創         	20080313	  -3.0440
1102   	亞泥         	20080314	   2.0161
1434   	福懋         	20080314	  -0.6452
1605   	華新         	20080314	  -2.4648
2303   	聯電         	20080314	  -1.1461
2603   	長榮         	20080314	  -1.5267
2809   	京城銀       	20080314	  -0.5348
2890   	永豐金       	20080314	  -0.7576
3037   	欣興         	20080314	  -1.7626
3231   	緯創         	20080314	   3.5219
3481   	群創         	20080314	  -2.3256
1102   	亞泥         	20080317	   1.7787
1434   	福懋         	20080317	  -0.9740
1605   	華新         	20080317	  -1.0830
2303   	聯電         	20080317	  -2.6087
2603   	長榮         	20080317	   0.0000
2809   	京城銀       	20080317	  -1.9355
2890   	永豐金       	20080317	  -1.9084
3037   	欣興         	20080317	  -2.5120
3231   	緯創         	20080317	   0.2062
3481   	群創         	20080317	  -6.9048
1102   	亞泥         	20080318	  -1.7476
1434   	福懋         	20080318	   1.6393
1605   	華新         	20080318	   3.2847
2303   	聯電         	20080318	   3.2738
2603   	長榮         	20080318	   5.8140
2809   	京城銀       	20080318	  -0.2193
2890   	永豐金       	20080318	  -0.7782
3037   	欣興         	20080318	   1.1043
3231   	緯創         	20080318	  -2.7778
3481   	群創         	20080318	   1.1509
1102   	亞泥         	20080319	   0.5929
1434   	福懋         	20080319	   2.5806
1605   	華新         	20080319	   2.1201
2303   	聯電         	20080319	   2.8818
2603   	長榮         	20080319	   2.5641
2809   	京城銀       	20080319	   0.5495
2890   	永豐金       	20080319	   6.2745
3037   	欣興         	20080319	   2.6699
3231   	緯創         	20080319	   1.5873
3481   	群創         	20080319	  -1.8963
1102   	亞泥         	20080320	   2.1611
1434   	福懋         	20080320	   1.2579
1605   	華新         	20080320	   0.3460
2303   	聯電         	20080320	  -0.2801
2603   	長榮         	20080320	   6.7857
2809   	京城銀       	20080320	   4.6995
2890   	永豐金       	20080320	   3.6900
3037   	欣興         	20080320	  -1.6548
3231   	緯創         	20080320	  -1.9792
3481   	群創         	20080320	  -0.3866
1102   	亞泥         	20080321	   4.0385
1434   	福懋         	20080321	   0.0000
1605   	華新         	20080321	   3.4483
2303   	聯電         	20080321	   3.0899
2603   	長榮         	20080321	  -1.8395
2809   	京城銀       	20080321	   2.8184
2890   	永豐金       	20080321	   2.1352
3037   	欣興         	20080321	   3.0048
3231   	緯創         	20080321	   1.9129
3481   	群創         	20080321	   4.6572
1102   	亞泥         	20080324	   5.7301
1434   	福懋         	20080324	   2.9503
1605   	華新         	20080324	   5.0000
2303   	聯電         	20080324	   3.8147
2603   	長榮         	20080324	   2.2147
2809   	京城銀       	20080324	   2.5381
2890   	永豐金       	20080324	   5.5749
3037   	欣興         	20080324	  -0.5834
3231   	緯創         	20080324	   4.2753
3481   	群創         	20080324	   1.6069
1102   	亞泥         	20080325	  -3.8462
1434   	福懋         	20080325	   1.0558
1605   	華新         	20080325	  -0.9524
2303   	聯電         	20080325	   0.5249
2603   	長榮         	20080325	  -4.3333
2809   	京城銀       	20080325	   0.0000
2890   	永豐金       	20080325	  -0.9901
3037   	欣興         	20080325	   2.3474
3231   	緯創         	20080325	  -0.4000
3481   	群創         	20080325	   4.5012
1102   	亞泥         	20080326	  -4.0000
1434   	福懋         	20080326	   3.2836
1605   	華新         	20080326	  -4.1667
2303   	聯電         	20080326	   0.2611
2603   	長榮         	20080326	   1.7422
2809   	京城銀       	20080326	   1.4851
2890   	永豐金       	20080326	   0.0000
3037   	欣興         	20080326	  -2.7523
3231   	緯創         	20080326	   0.4016
3481   	群創         	20080326	  -4.1909
1102   	亞泥         	20080327	  -0.5682
1434   	福懋         	20080327	   1.0116
1605   	華新         	20080327	  -3.3445
2303   	聯電         	20080327	  -1.0417
2603   	長榮         	20080327	  -2.5685
2809   	京城銀       	20080327	  -0.4878
2890   	永豐金       	20080327	  -2.3333
3037   	欣興         	20080327	  -1.4151
3231   	緯創         	20080327	  -1.5000
3481   	群創         	20080327	  -4.6173
1102   	亞泥         	20080328	   0.9524
1434   	福懋         	20080328	  -0.5722
1605   	華新         	20080328	   3.4602
2303   	聯電         	20080328	  -0.7895
2603   	長榮         	20080328	   6.1511
2809   	京城銀       	20080328	  -0.9804
2890   	永豐金       	20080328	   0.6826
3037   	欣興         	20080328	   1.6746
3231   	緯創         	20080328	  -1.5228
3481   	群創         	20080328	   1.7834
1102   	亞泥         	20080331	   2.4528
1434   	福懋         	20080331	  -1.0072
1605   	華新         	20080331	   0.3344
2303   	聯電         	20080331	  -0.7958
2603   	長榮         	20080331	  -0.6623
2809   	京城銀       	20080331	  -0.9901
2890   	永豐金       	20080331	  -2.3729
3037   	欣興         	20080331	  -1.1765
3231   	緯創         	20080331	  -0.2062
3481   	群創         	20080331	   0.0000
1102   	亞泥         	20080401	  -3.1308
1434   	福懋         	20080401	  -2.0349
1605   	華新         	20080401	  -2.6667
2303   	聯電         	20080401	  -0.8021
2603   	長榮         	20080401	  -3.3333
2809   	京城銀       	20080401	  -1.5000
2890   	永豐金       	20080401	  -3.1250
3037   	欣興         	20080401	   0.0000
3231   	緯創         	20080401	   2.0661
3481   	群創         	20080401	   0.5006
1102   	亞泥         	20080402	   2.2814
1434   	福懋         	20080402	   1.3353
1605   	華新         	20080402	   2.0548
2303   	聯電         	20080402	   3.5040
2603   	長榮         	20080402	   0.0000
2809   	京城銀       	20080402	   0.5076
2890   	永豐金       	20080402	   0.7168
3037   	欣興         	20080402	   4.2857
3231   	緯創         	20080402	   4.2510
3481   	群創         	20080402	   6.9738
1102   	亞泥         	20080403	  -1.4870
1434   	福懋         	20080403	  -0.5857
1605   	華新         	20080403	   0.3356
2303   	聯電         	20080403	  -1.0417
2603   	長榮         	20080403	  -2.2414
2809   	京城銀       	20080403	  -0.9091
2890   	永豐金       	20080403	  -1.0676
3037   	欣興         	20080403	   0.4566
3231   	緯創         	20080403	  -0.3883
3481   	群創         	20080403	   4.4237
1102   	亞泥         	20080407	   0.5660
1434   	福懋         	20080407	   2.0619
1605   	華新         	20080407	   1.6722
2303   	聯電         	20080407	   0.2632
2603   	長榮         	20080407	   5.8201
2809   	京城銀       	20080407	   2.9562
2890   	永豐金       	20080407	   1.7986
3037   	欣興         	20080407	   0.4545
3231   	緯創         	20080407	   0.1949
3481   	群創         	20080407	   0.4459
1102   	亞泥         	20080408	  -2.0638
1434   	福懋         	20080408	   0.0000
1605   	華新         	20080408	  -0.6579
2303   	聯電         	20080408	  -2.8871
2603   	長榮         	20080408	  -0.1667
2809   	京城銀       	20080408	  -1.9802
2890   	永豐金       	20080408	  -2.8269
3037   	欣興         	20080408	   0.0000
3231   	緯創         	20080408	   0.3891
3481   	群創         	20080408	  -1.7758
1102   	亞泥         	20080409	   2.4904
1434   	福懋         	20080409	   1.2987
1605   	華新         	20080409	   2.6490
2303   	聯電         	20080409	  -1.3514
2603   	長榮         	20080409	   3.5058
2809   	京城銀       	20080409	   0.2020
2890   	永豐金       	20080409	   1.4545
3037   	欣興         	20080409	  -2.6018
3231   	緯創         	20080409	   0.9690
3481   	群創         	20080409	   0.2260
1102   	亞泥         	20080410	   0.0000
1434   	福懋         	20080410	   0.4274
1605   	華新         	20080410	   0.3226
2303   	聯電         	20080410	   1.6438
2603   	長榮         	20080410	  -0.9677
2809   	京城銀       	20080410	   1.3105
2890   	永豐金       	20080410	   2.5090
3037   	欣興         	20080410	   1.3937
3231   	緯創         	20080410	   1.3436
3481   	群創         	20080410	   3.9459
1102   	亞泥         	20080411	  -0.5607
1434   	福懋         	20080411	   0.0000
1605   	華新         	20080411	   2.2508
2303   	聯電         	20080411	  -1.0782
2603   	長榮         	20080411	   1.9544
2809   	京城銀       	20080411	   2.4876
2890   	永豐金       	20080411	   3.4965
3037   	欣興         	20080411	   0.8018
3231   	緯創         	20080411	   3.2197
3481   	群創         	20080411	   2.2777
1102   	亞泥         	20080414	   1.5038
1434   	福懋         	20080414	   1.2766
1605   	華新         	20080414	   4.4025
2303   	聯電         	20080414	   0.0000
2603   	長榮         	20080414	   2.2364
2809   	京城銀       	20080414	   5.8252
2890   	永豐金       	20080414	   2.0270
3037   	欣興         	20080414	  -2.9545
3231   	緯創         	20080414	  -0.9174
3481   	群創         	20080414	  -4.0297
1102   	亞泥         	20080415	   2.0370
1434   	福懋         	20080415	  -1.1204
1605   	華新         	20080415	  -1.2048
2303   	聯電         	20080415	   0.0000
2603   	長榮         	20080415	  -3.4375
2809   	京城銀       	20080415	   5.5046
2890   	永豐金       	20080415	  -0.6623
3037   	欣興         	20080415	   0.2342
3231   	緯創         	20080415	   0.1852
3481   	群創         	20080415	  -1.9890
1102   	亞泥         	20080416	   2.3593
1434   	福懋         	20080416	   0.8499
1605   	華新         	20080416	   1.8293
2303   	聯電         	20080416	   3.2698
2603   	長榮         	20080416	   1.2945
2809   	京城銀       	20080416	   5.2174
2890   	永豐金       	20080416	   3.3333
3037   	欣興         	20080416	   2.1028
3231   	緯創         	20080416	   6.6543
3481   	群創         	20080416	   1.4656
1102   	亞泥         	20080417	   0.1773
1434   	福懋         	20080417	   0.0000
1605   	華新         	20080417	  -2.3952
2303   	聯電         	20080417	   1.5831
2603   	長榮         	20080417	  -4.1534
2809   	京城銀       	20080417	  -3.7190
2890   	永豐金       	20080417	  -0.9677
3037   	欣興         	20080417	   5.9497
3231   	緯創         	20080417	   1.5598
3481   	群創         	20080417	   0.0000
1102   	亞泥         	20080418	  -2.6549
1434   	福懋         	20080418	   0.0000
1605   	華新         	20080418	   0.0000
2303   	聯電         	20080418	  -1.5584
2603   	長榮         	20080418	  -0.6667
2809   	京城銀       	20080418	   1.2876
2890   	永豐金       	20080418	  -1.9544
3037   	欣興         	20080418	  -3.7797
3231   	緯創         	20080418	  -2.7304
3481   	群創         	20080418	   0.2222
1102   	亞泥         	20080421	   1.8182
1434   	福懋         	20080421	   0.1404
1605   	華新         	20080421	   0.0000
2303   	聯電         	20080421	   0.2639
2603   	長榮         	20080421	   1.6779
2809   	京城銀       	20080421	   0.0000
2890   	永豐金       	20080421	   0.6645
3037   	欣興         	20080421	   1.9080
3231   	緯創         	20080421	   0.0000
3481   	群創         	20080421	   2.9933
1102   	亞泥         	20080422	  -1.7857
1434   	福懋         	20080422	  -1.2623
1605   	華新         	20080422	  -0.9202
2303   	聯電         	20080422	  -1.0526
2603   	長榮         	20080422	  -1.4851
2809   	京城銀       	20080422	   0.0000
2890   	永豐金       	20080422	   0.0000
3037   	欣興         	20080422	  -0.7709
3231   	緯創         	20080422	   0.5263
3481   	群創         	20080422	  -0.8611
1102   	亞泥         	20080423	  -0.5455
1434   	福懋         	20080423	  -0.5682
1605   	華新         	20080423	  -1.5480
2303   	聯電         	20080423	   0.0000
2603   	長榮         	20080423	   0.5025
2809   	京城銀       	20080423	  -1.6949
2890   	永豐金       	20080423	  -0.3300
3037   	欣興         	20080423	   0.9989
3231   	緯創         	20080423	  -0.6981
3481   	群創         	20080423	  -1.1944
1102   	亞泥         	20080424	   2.0110
1434   	福懋         	20080424	   0.4286
1605   	華新         	20080424	  -0.3145
2303   	聯電         	20080424	  -0.5319
2603   	長榮         	20080424	  -0.3333
2809   	京城銀       	20080424	   0.4310
2890   	永豐金       	20080424	   0.9934
3037   	欣興         	20080424	  -2.6374
3231   	緯創         	20080424	   0.1757
3481   	群創         	20080424	  -1.7582
1102   	亞泥         	20080425	  -2.3297
1434   	福懋         	20080425	  -0.7112
1605   	華新         	20080425	  -1.2618
2303   	聯電         	20080425	   1.6043
2603   	長榮         	20080425	  -3.0100
2809   	京城銀       	20080425	  -5.5794
2890   	永豐金       	20080425	  -0.3279
3037   	欣興         	20080425	  -1.1287
3231   	緯創         	20080425	  -1.5789
3481   	群創         	20080425	  -1.0067
1102   	亞泥         	20080428	   3.6697
1434   	福懋         	20080428	   1.7192
